source_ip,destination_ip,protocol,port,bytes,label,timestamp
192.168.1.3,8.8.4.4,TCP,22,37620,BENIGN,2024-01-02T00:56:47
10.0.0.3,9.9.9.9,ICMP,3389,39811,BENIGN,2024-01-03T23:16:21
192.168.1.7,8.8.8.8,ICMP,25,15682,BENIGN,2024-01-06T04:41:58
10.0.0.4,8.8.8.8,TCP,443,83358,DoS-GoldenEye,2024-01-05T10:48:58
192.168.1.7,8.8.8.8,TCP,25,37394,BENIGN,2024-01-01T04:50:54
192.168.1.8,8.8.4.4,TCP,22,5530,DoS-Hulk,2024-01-04T18:50:39
192.168.1.5,8.8.8.8,ICMP,8080,77060,BENIGN,2024-01-02T16:07:51
192.168.1.8,8.8.8.8,UDP,3389,74900,BENIGN,2024-01-01T10:49:01
192.168.1.7,8.8.4.4,ICMP,3389,40437,DDoS,2024-01-03T22:29:11
10.0.0.1,8.8.4.4,ICMP,25,85228,BENIGN,2024-01-07T03:26:38
10.0.0.5,1.1.1.1,ICMP,53,27777,Brute Force,2024-01-07T19:49:02
192.168.1.5,9.9.9.9,TCP,3389,21693,BENIGN,2024-01-04T16:39:47
10.0.0.3,8.8.8.8,UDP,22,68778,BENIGN,2024-01-03T16:21:03
192.168.1.2,8.8.4.4,ICMP,25,24214,BENIGN,2024-01-04T03:54:55
10.0.0.1,9.9.9.9,UDP,25,32577,BENIGN,2024-01-01T10:15:28
10.0.0.2,8.8.8.8,UDP,443,27850,DoS-GoldenEye,2024-01-07T15:50:30
10.0.0.2,9.9.9.9,UDP,25,21820,BENIGN,2024-01-04T20:05:36
192.168.1.1,9.9.9.9,TCP,25,57447,BENIGN,2024-01-01T14:50:03
192.168.1.9,9.9.9.9,TCP,22,65349,BENIGN,2024-01-01T04:03:07
192.168.1.9,8.8.8.8,UDP,53,70001,Brute Force,2024-01-07T19:23:19
10.0.0.5,8.8.8.8,TCP,3389,82243,BENIGN,2024-01-07T14:54:35
192.168.1.10,8.8.8.8,ICMP,80,72126,BENIGN,2024-01-02T03:56:30
192.168.1.2,9.9.9.9,UDP,443,34324,BENIGN,2024-01-05T23:05:14
192.168.1.3,8.8.4.4,UDP,80,14741,BENIGN,2024-01-02T21:05:06
192.168.1.4,9.9.9.9,TCP,80,57951,PortScan,2024-01-05T21:13:03
192.168.1.8,9.9.9.9,TCP,3389,21307,BENIGN,2024-01-05T07:18:03
10.0.0.3,8.8.4.4,UDP,443,47791,DDoS,2024-01-01T10:48:48
10.0.0.1,9.9.9.9,TCP,53,30448,BENIGN,2024-01-03T16:13:00
192.168.1.6,9.9.9.9,TCP,53,4926,BENIGN,2024-01-04T08:53:56
10.0.0.4,8.8.8.8,UDP,3389,33192,BENIGN,2024-01-06T10:25:49
192.168.1.7,8.8.4.4,TCP,3389,34822,BENIGN,2024-01-04T04:27:23
192.168.1.6,1.1.1.1,UDP,443,37315,DoS-GoldenEye,2024-01-05T04:29:20
192.168.1.9,1.1.1.1,ICMP,3389,54375,BENIGN,2024-01-04T11:14:49
192.168.1.6,8.8.4.4,TCP,25,88333,DoS-Hulk,2024-01-07T23:00:08
192.168.1.2,1.1.1.1,ICMP,3389,60774,DoS-GoldenEye,2024-01-07T18:26:35
192.168.1.10,9.9.9.9,UDP,80,2841,BENIGN,2024-01-03T07:09:08
10.0.0.3,1.1.1.1,UDP,80,77986,DoS-GoldenEye,2024-01-05T18:13:47
10.0.0.2,1.1.1.1,UDP,80,62388,DDoS,2024-01-06T01:25:46
10.0.0.3,9.9.9.9,UDP,25,88688,BENIGN,2024-01-02T11:15:46
192.168.1.5,8.8.4.4,TCP,3389,22429,BENIGN,2024-01-06T06:47:57
192.168.1.4,8.8.4.4,TCP,443,20405,BENIGN,2024-01-04T22:49:23
192.168.1.7,8.8.8.8,ICMP,80,18892,BENIGN,2024-01-06T05:19:01
10.0.0.4,8.8.8.8,TCP,8080,33632,DoS-Hulk,2024-01-02T11:47:30
192.168.1.6,8.8.4.4,TCP,3389,1265,PortScan,2024-01-07T23:40:01
192.168.1.5,1.1.1.1,ICMP,443,18628,BENIGN,2024-01-06T20:10:19
192.168.1.6,9.9.9.9,ICMP,8080,83804,BENIGN,2024-01-01T17:59:18
192.168.1.5,1.1.1.1,ICMP,22,57588,BENIGN,2024-01-02T21:32:29
192.168.1.3,9.9.9.9,TCP,80,40319,BENIGN,2024-01-01T09:30:03
192.168.1.3,1.1.1.1,UDP,8080,13904,BENIGN,2024-01-04T00:18:08
192.168.1.8,1.1.1.1,UDP,80,32060,BENIGN,2024-01-02T21:02:43
192.168.1.3,9.9.9.9,UDP,25,56401,PortScan,2024-01-06T07:51:29
10.0.0.5,8.8.4.4,ICMP,3389,66776,BENIGN,2024-01-02T12:00:26
10.0.0.4,8.8.4.4,UDP,8080,58603,BENIGN,2024-01-06T13:20:42
192.168.1.10,1.1.1.1,ICMP,443,35291,DoS-Hulk,2024-01-03T08:28:20
192.168.1.4,9.9.9.9,UDP,443,83619,DoS-GoldenEye,2024-01-07T00:09:05
10.0.0.4,9.9.9.9,UDP,8080,34261,BENIGN,2024-01-01T01:19:59
192.168.1.6,1.1.1.1,UDP,25,55503,DDoS,2024-01-06T07:54:31
192.168.1.4,1.1.1.1,TCP,80,10014,BENIGN,2024-01-05T19:35:09
10.0.0.2,1.1.1.1,TCP,53,59106,BENIGN,2024-01-01T04:18:53
192.168.1.5,8.8.8.8,TCP,8080,89306,BENIGN,2024-01-07T11:32:31
192.168.1.4,8.8.8.8,ICMP,443,87229,BENIGN,2024-01-02T03:54:51
192.168.1.2,9.9.9.9,UDP,443,70951,BENIGN,2024-01-01T03:18:01
192.168.1.7,1.1.1.1,ICMP,22,15728,BENIGN,2024-01-03T16:41:09
10.0.0.4,8.8.4.4,TCP,22,14563,BENIGN,2024-01-05T06:59:48
10.0.0.5,1.1.1.1,ICMP,53,71426,BENIGN,2024-01-02T03:27:05
192.168.1.4,8.8.4.4,TCP,3389,41718,BENIGN,2024-01-02T00:36:02
192.168.1.7,9.9.9.9,TCP,8080,55181,BENIGN,2024-01-03T05:24:16
192.168.1.7,8.8.4.4,TCP,443,52158,BENIGN,2024-01-01T11:01:53
192.168.1.7,1.1.1.1,TCP,443,64909,Brute Force,2024-01-07T16:50:18
192.168.1.3,1.1.1.1,UDP,22,83766,BENIGN,2024-01-07T16:16:31
192.168.1.3,9.9.9.9,ICMP,22,32175,Brute Force,2024-01-05T02:15:37
192.168.1.7,1.1.1.1,TCP,22,69485,BENIGN,2024-01-04T12:12:13
192.168.1.6,9.9.9.9,ICMP,8080,65166,BENIGN,2024-01-01T05:08:39
10.0.0.2,8.8.8.8,TCP,8080,80288,BENIGN,2024-01-06T19:06:54
192.168.1.3,9.9.9.9,ICMP,53,54940,BENIGN,2024-01-05T12:59:04
192.168.1.9,1.1.1.1,UDP,8080,12282,BENIGN,2024-01-05T17:59:02
10.0.0.3,1.1.1.1,TCP,443,5601,BENIGN,2024-01-06T08:53:40
192.168.1.8,1.1.1.1,TCP,8080,90002,Brute Force,2024-01-06T12:03:20
192.168.1.5,1.1.1.1,ICMP,22,25660,BENIGN,2024-01-01T02:54:58
192.168.1.3,8.8.8.8,TCP,443,96953,BENIGN,2024-01-05T17:55:52
10.0.0.3,8.8.8.8,UDP,22,83001,BENIGN,2024-01-03T03:38:02
10.0.0.5,8.8.4.4,UDP,443,67427,Brute Force,2024-01-04T23:03:39
192.168.1.8,1.1.1.1,TCP,80,22151,DDoS,2024-01-06T14:31:20
192.168.1.2,8.8.4.4,TCP,80,78226,BENIGN,2024-01-03T12:21:18
192.168.1.10,9.9.9.9,ICMP,25,22992,BENIGN,2024-01-04T23:31:45
192.168.1.2,8.8.4.4,ICMP,25,88700,BENIGN,2024-01-04T00:28:28
10.0.0.4,8.8.4.4,UDP,3389,48311,BENIGN,2024-01-04T12:56:47
192.168.1.2,9.9.9.9,UDP,443,78763,BENIGN,2024-01-04T06:08:16
192.168.1.1,8.8.8.8,UDP,3389,82567,BENIGN,2024-01-07T23:11:11
192.168.1.5,9.9.9.9,TCP,53,53982,BENIGN,2024-01-07T08:24:17
10.0.0.4,8.8.4.4,UDP,25,85240,BENIGN,2024-01-05T10:27:39
192.168.1.5,8.8.4.4,ICMP,80,70834,BENIGN,2024-01-06T23:32:57
192.168.1.1,9.9.9.9,ICMP,53,4208,BENIGN,2024-01-01T15:47:25
192.168.1.2,9.9.9.9,TCP,22,82694,DoS-Hulk,2024-01-01T22:39:42
10.0.0.3,8.8.4.4,ICMP,25,65678,DoS-GoldenEye,2024-01-01T00:41:19
192.168.1.4,1.1.1.1,TCP,3389,99369,BENIGN,2024-01-05T13:09:23
192.168.1.10,9.9.9.9,UDP,22,15242,BENIGN,2024-01-01T14:12:09
192.168.1.7,8.8.8.8,TCP,8080,88859,BENIGN,2024-01-03T10:13:26
10.0.0.5,1.1.1.1,UDP,80,1035,Brute Force,2024-01-06T06:38:18
192.168.1.3,9.9.9.9,TCP,25,74423,BENIGN,2024-01-03T12:18:45
192.168.1.7,8.8.4.4,TCP,3389,50736,BENIGN,2024-01-05T20:06:10
192.168.1.4,1.1.1.1,TCP,53,12485,PortScan,2024-01-04T13:17:39
192.168.1.9,1.1.1.1,TCP,22,1122,BENIGN,2024-01-01T18:35:06
10.0.0.2,9.9.9.9,TCP,8080,76394,BENIGN,2024-01-04T13:57:18
10.0.0.5,8.8.4.4,TCP,443,14535,BENIGN,2024-01-07T22:47:54
192.168.1.9,8.8.8.8,ICMP,25,1622,BENIGN,2024-01-01T01:39:15
10.0.0.3,8.8.4.4,UDP,3389,57899,PortScan,2024-01-03T19:47:36
192.168.1.3,9.9.9.9,TCP,443,78494,BENIGN,2024-01-05T11:30:08
10.0.0.3,9.9.9.9,TCP,443,23970,BENIGN,2024-01-04T04:49:04
10.0.0.1,8.8.8.8,TCP,25,24442,BENIGN,2024-01-07T09:34:28
192.168.1.7,9.9.9.9,TCP,22,52116,DoS-GoldenEye,2024-01-06T00:38:54
192.168.1.7,8.8.8.8,TCP,443,76268,BENIGN,2024-01-03T00:49:11
192.168.1.6,9.9.9.9,UDP,53,37789,Brute Force,2024-01-01T23:38:15
192.168.1.10,8.8.8.8,UDP,53,11300,BENIGN,2024-01-07T01:09:44
192.168.1.3,1.1.1.1,ICMP,53,89526,BENIGN,2024-01-06T23:39:19
10.0.0.1,8.8.4.4,TCP,53,16093,BENIGN,2024-01-04T20:00:54
10.0.0.5,8.8.8.8,UDP,3389,95611,BENIGN,2024-01-07T17:19:01
192.168.1.2,9.9.9.9,TCP,443,14953,PortScan,2024-01-02T03:16:03
192.168.1.3,8.8.4.4,TCP,80,38472,BENIGN,2024-01-07T01:51:15
192.168.1.6,8.8.4.4,UDP,53,28520,BENIGN,2024-01-01T21:39:35
10.0.0.5,1.1.1.1,UDP,22,97233,DDoS,2024-01-06T16:53:11
10.0.0.5,8.8.4.4,TCP,8080,171,DDoS,2024-01-05T23:22:56
192.168.1.6,8.8.4.4,UDP,25,7112,BENIGN,2024-01-07T14:05:13
10.0.0.2,8.8.8.8,TCP,443,1075,BENIGN,2024-01-02T11:36:24
10.0.0.3,8.8.8.8,UDP,53,11809,BENIGN,2024-01-06T14:25:24
192.168.1.2,1.1.1.1,ICMP,22,14957,BENIGN,2024-01-02T06:09:17
192.168.1.8,1.1.1.1,ICMP,80,11958,BENIGN,2024-01-07T08:08:40
10.0.0.1,8.8.8.8,UDP,80,3981,BENIGN,2024-01-03T23:11:02
192.168.1.8,9.9.9.9,UDP,3389,55398,Brute Force,2024-01-04T03:35:35
192.168.1.2,8.8.8.8,ICMP,3389,85291,BENIGN,2024-01-04T20:23:20
192.168.1.3,9.9.9.9,ICMP,22,93109,BENIGN,2024-01-06T07:29:08
192.168.1.3,8.8.4.4,TCP,22,55300,BENIGN,2024-01-04T09:36:08
10.0.0.3,1.1.1.1,UDP,25,92815,BENIGN,2024-01-01T20:18:23
192.168.1.5,9.9.9.9,UDP,443,86460,PortScan,2024-01-05T19:16:19
192.168.1.3,8.8.4.4,ICMP,80,16736,Brute Force,2024-01-03T18:38:59
192.168.1.1,9.9.9.9,UDP,80,97400,Brute Force,2024-01-01T21:20:46
192.168.1.7,8.8.4.4,UDP,22,29501,DoS-GoldenEye,2024-01-07T07:01:47
192.168.1.10,8.8.4.4,TCP,25,92072,DoS-GoldenEye,2024-01-05T02:25:55
192.168.1.4,8.8.4.4,ICMP,53,51337,BENIGN,2024-01-04T20:47:58
10.0.0.4,9.9.9.9,UDP,53,33801,BENIGN,2024-01-04T22:35:26
10.0.0.5,1.1.1.1,TCP,53,98674,BENIGN,2024-01-04T06:44:28
192.168.1.6,8.8.8.8,UDP,22,42512,BENIGN,2024-01-04T11:53:02
10.0.0.2,1.1.1.1,UDP,25,13761,BENIGN,2024-01-03T17:10:35
192.168.1.5,9.9.9.9,ICMP,3389,31832,BENIGN,2024-01-02T06:38:15
192.168.1.1,9.9.9.9,ICMP,8080,89745,DoS-Hulk,2024-01-01T13:15:23
192.168.1.9,9.9.9.9,ICMP,3389,89818,BENIGN,2024-01-04T21:33:53
192.168.1.7,8.8.8.8,TCP,8080,69160,BENIGN,2024-01-03T18:14:28
192.168.1.5,8.8.8.8,ICMP,25,42398,Brute Force,2024-01-04T09:03:49
192.168.1.8,8.8.4.4,UDP,80,31310,BENIGN,2024-01-04T05:54:17
192.168.1.6,9.9.9.9,TCP,53,99591,DoS-Hulk,2024-01-06T19:10:25
10.0.0.1,9.9.9.9,ICMP,3389,47318,BENIGN,2024-01-02T21:30:26
192.168.1.6,1.1.1.1,TCP,25,92163,PortScan,2024-01-06T20:53:02
192.168.1.6,8.8.8.8,UDP,22,73960,DoS-GoldenEye,2024-01-03T14:24:34
192.168.1.2,8.8.8.8,ICMP,443,81545,BENIGN,2024-01-05T19:52:33
10.0.0.2,9.9.9.9,UDP,25,2439,BENIGN,2024-01-05T08:24:41
192.168.1.1,8.8.4.4,ICMP,3389,86240,BENIGN,2024-01-05T07:11:59
192.168.1.6,9.9.9.9,ICMP,80,65923,BENIGN,2024-01-01T19:38:15
192.168.1.8,1.1.1.1,UDP,53,66334,BENIGN,2024-01-01T14:27:17
192.168.1.4,1.1.1.1,UDP,22,55939,BENIGN,2024-01-02T03:37:36
192.168.1.6,8.8.4.4,TCP,3389,90539,BENIGN,2024-01-05T15:02:28
192.168.1.8,8.8.8.8,ICMP,8080,96530,BENIGN,2024-01-01T15:42:24
10.0.0.3,1.1.1.1,TCP,3389,16187,BENIGN,2024-01-02T19:43:03
10.0.0.4,8.8.8.8,UDP,8080,43646,Brute Force,2024-01-02T16:38:42
192.168.1.3,1.1.1.1,TCP,80,10757,PortScan,2024-01-03T05:59:41
192.168.1.8,9.9.9.9,TCP,443,402,BENIGN,2024-01-03T14:23:14
192.168.1.6,9.9.9.9,TCP,53,23019,BENIGN,2024-01-06T14:07:42
192.168.1.5,8.8.8.8,TCP,443,22967,BENIGN,2024-01-07T00:42:17
192.168.1.8,1.1.1.1,TCP,80,41459,BENIGN,2024-01-06T23:16:32
192.168.1.8,8.8.4.4,TCP,3389,13368,BENIGN,2024-01-04T18:09:13
192.168.1.1,8.8.4.4,TCP,22,57678,DoS-Hulk,2024-01-03T21:27:23
192.168.1.5,8.8.8.8,UDP,25,66708,DDoS,2024-01-06T12:37:42
10.0.0.2,8.8.4.4,TCP,443,6707,BENIGN,2024-01-04T23:54:41
192.168.1.3,8.8.4.4,TCP,3389,84116,Brute Force,2024-01-01T00:38:11
192.168.1.10,8.8.4.4,UDP,25,96987,PortScan,2024-01-07T15:26:28
192.168.1.10,1.1.1.1,UDP,443,88102,BENIGN,2024-01-03T05:03:02
192.168.1.8,8.8.4.4,UDP,80,29267,BENIGN,2024-01-07T07:37:38
192.168.1.2,9.9.9.9,ICMP,3389,9464,DoS-Hulk,2024-01-02T13:11:00
192.168.1.2,1.1.1.1,UDP,22,13466,BENIGN,2024-01-01T21:27:09
192.168.1.4,8.8.8.8,TCP,22,62414,BENIGN,2024-01-04T23:35:14
10.0.0.3,8.8.8.8,TCP,3389,34196,BENIGN,2024-01-05T21:57:59
192.168.1.5,8.8.4.4,ICMP,25,13677,Brute Force,2024-01-03T01:40:14
10.0.0.4,1.1.1.1,TCP,80,22398,BENIGN,2024-01-01T09:43:21
10.0.0.3,1.1.1.1,ICMP,3389,42272,BENIGN,2024-01-06T18:12:41
10.0.0.3,8.8.4.4,TCP,8080,13839,BENIGN,2024-01-04T00:23:45
192.168.1.9,8.8.4.4,ICMP,53,68149,BENIGN,2024-01-03T11:44:24
192.168.1.3,8.8.8.8,TCP,22,55707,BENIGN,2024-01-07T17:19:59
192.168.1.7,8.8.8.8,ICMP,22,81006,BENIGN,2024-01-03T12:54:59
192.168.1.6,8.8.8.8,ICMP,80,9866,BENIGN,2024-01-06T10:49:16
192.168.1.5,8.8.4.4,ICMP,8080,71464,PortScan,2024-01-07T18:51:11
10.0.0.3,1.1.1.1,ICMP,22,25966,DoS-GoldenEye,2024-01-06T09:24:03
10.0.0.1,9.9.9.9,ICMP,3389,30418,BENIGN,2024-01-07T14:22:21
192.168.1.4,1.1.1.1,UDP,22,88068,BENIGN,2024-01-04T00:52:41
192.168.1.7,1.1.1.1,UDP,3389,48104,BENIGN,2024-01-04T19:12:51
192.168.1.8,9.9.9.9,TCP,22,42157,BENIGN,2024-01-03T19:45:38
192.168.1.6,1.1.1.1,TCP,443,72421,DDoS,2024-01-02T05:27:09
10.0.0.3,8.8.8.8,ICMP,8080,23587,BENIGN,2024-01-07T20:27:59
192.168.1.4,8.8.4.4,TCP,3389,17962,BENIGN,2024-01-07T11:48:47
192.168.1.8,1.1.1.1,UDP,8080,63843,BENIGN,2024-01-05T07:08:27
192.168.1.2,8.8.4.4,UDP,3389,38738,BENIGN,2024-01-02T05:13:07
10.0.0.4,1.1.1.1,TCP,25,4467,BENIGN,2024-01-06T09:58:45
192.168.1.7,9.9.9.9,UDP,25,64773,DoS-GoldenEye,2024-01-01T17:43:29
10.0.0.1,9.9.9.9,TCP,3389,30630,BENIGN,2024-01-02T02:23:32
10.0.0.3,8.8.8.8,ICMP,53,91452,BENIGN,2024-01-02T03:10:30
192.168.1.10,8.8.4.4,UDP,25,28964,Brute Force,2024-01-01T07:26:43
192.168.1.8,1.1.1.1,ICMP,22,25044,BENIGN,2024-01-04T02:27:31
192.168.1.4,9.9.9.9,UDP,8080,10215,BENIGN,2024-01-06T15:52:53
192.168.1.4,9.9.9.9,ICMP,25,85576,BENIGN,2024-01-03T13:31:07
192.168.1.2,1.1.1.1,TCP,22,37690,BENIGN,2024-01-05T12:04:53
192.168.1.1,9.9.9.9,TCP,3389,12748,BENIGN,2024-01-05T17:55:54
192.168.1.5,9.9.9.9,ICMP,443,16743,BENIGN,2024-01-04T14:57:36
192.168.1.5,9.9.9.9,TCP,80,47310,BENIGN,2024-01-04T21:34:34
192.168.1.7,8.8.4.4,TCP,8080,86682,BENIGN,2024-01-01T07:00:47
10.0.0.5,1.1.1.1,UDP,3389,57923,BENIGN,2024-01-02T10:50:59
10.0.0.4,9.9.9.9,TCP,25,95554,BENIGN,2024-01-01T09:57:47
192.168.1.8,8.8.8.8,TCP,443,91237,BENIGN,2024-01-04T21:26:45
192.168.1.9,8.8.8.8,ICMP,8080,98866,BENIGN,2024-01-06T00:42:22
10.0.0.3,8.8.4.4,UDP,443,57173,BENIGN,2024-01-04T23:08:28
192.168.1.8,8.8.8.8,ICMP,53,34642,Brute Force,2024-01-04T13:45:25
192.168.1.1,8.8.4.4,UDP,22,83441,Brute Force,2024-01-05T09:18:46
10.0.0.5,8.8.4.4,ICMP,25,42807,DDoS,2024-01-06T02:17:00
192.168.1.5,8.8.8.8,ICMP,3389,22944,BENIGN,2024-01-01T14:07:39
192.168.1.7,9.9.9.9,UDP,8080,96611,BENIGN,2024-01-03T22:42:05
192.168.1.1,8.8.8.8,TCP,443,82370,BENIGN,2024-01-01T22:50:48
192.168.1.1,8.8.4.4,ICMP,25,70727,BENIGN,2024-01-01T15:11:37
192.168.1.8,8.8.8.8,ICMP,22,33502,BENIGN,2024-01-04T07:09:30
192.168.1.6,8.8.4.4,ICMP,443,828,Brute Force,2024-01-01T14:16:45
10.0.0.5,8.8.4.4,TCP,22,38489,BENIGN,2024-01-06T00:06:13
192.168.1.6,8.8.4.4,ICMP,53,50568,BENIGN,2024-01-07T09:54:51
192.168.1.5,9.9.9.9,UDP,80,47453,DoS-GoldenEye,2024-01-05T22:20:23
10.0.0.5,1.1.1.1,UDP,53,55805,BENIGN,2024-01-02T15:11:27
192.168.1.7,8.8.8.8,TCP,80,69613,BENIGN,2024-01-01T11:30:42
192.168.1.10,8.8.4.4,ICMP,22,11788,BENIGN,2024-01-07T03:42:57
10.0.0.1,8.8.8.8,UDP,443,23284,BENIGN,2024-01-05T12:36:17
10.0.0.1,8.8.8.8,UDP,8080,43340,BENIGN,2024-01-01T06:33:08
192.168.1.2,8.8.4.4,TCP,53,9358,BENIGN,2024-01-07T00:50:13
10.0.0.1,9.9.9.9,ICMP,443,63149,BENIGN,2024-01-06T21:01:53
10.0.0.2,9.9.9.9,TCP,3389,13406,PortScan,2024-01-01T11:36:46
10.0.0.5,1.1.1.1,TCP,25,32540,BENIGN,2024-01-02T11:25:48
192.168.1.7,9.9.9.9,TCP,80,47577,BENIGN,2024-01-04T17:30:16
192.168.1.2,9.9.9.9,ICMP,443,38441,Brute Force,2024-01-04T08:59:30
192.168.1.7,8.8.4.4,UDP,3389,84462,BENIGN,2024-01-07T03:06:50
10.0.0.3,1.1.1.1,UDP,25,40510,BENIGN,2024-01-02T00:27:57
192.168.1.9,1.1.1.1,TCP,8080,8922,Brute Force,2024-01-02T01:38:13
10.0.0.3,1.1.1.1,UDP,25,16745,PortScan,2024-01-04T07:11:01
10.0.0.1,8.8.4.4,UDP,25,78179,Brute Force,2024-01-02T21:45:51
192.168.1.8,8.8.4.4,ICMP,22,94155,DoS-GoldenEye,2024-01-04T05:31:23
192.168.1.5,8.8.4.4,TCP,22,75392,DDoS,2024-01-04T18:09:32
10.0.0.4,8.8.4.4,UDP,80,76126,BENIGN,2024-01-02T21:03:00
192.168.1.5,9.9.9.9,ICMP,22,84512,BENIGN,2024-01-06T18:49:01
192.168.1.8,9.9.9.9,ICMP,25,88386,DoS-Hulk,2024-01-06T19:02:08
192.168.1.5,9.9.9.9,TCP,53,69716,BENIGN,2024-01-01T13:11:26
192.168.1.5,1.1.1.1,UDP,22,73880,BENIGN,2024-01-02T05:00:54
192.168.1.8,8.8.8.8,UDP,80,70646,PortScan,2024-01-07T22:30:18
192.168.1.8,9.9.9.9,UDP,53,55819,BENIGN,2024-01-05T20:35:21
10.0.0.2,8.8.8.8,ICMP,22,78925,DoS-Hulk,2024-01-03T07:15:42
192.168.1.3,9.9.9.9,UDP,80,44993,DDoS,2024-01-03T13:20:24
192.168.1.7,9.9.9.9,TCP,8080,46635,BENIGN,2024-01-06T02:28:04
192.168.1.8,8.8.4.4,ICMP,22,3528,DoS-Hulk,2024-01-05T13:09:32
192.168.1.7,1.1.1.1,ICMP,8080,85574,PortScan,2024-01-06T01:04:21
10.0.0.1,8.8.4.4,UDP,3389,58470,BENIGN,2024-01-06T19:04:21
10.0.0.5,8.8.8.8,UDP,22,46687,Brute Force,2024-01-06T11:09:14
192.168.1.8,8.8.8.8,TCP,443,98386,PortScan,2024-01-01T05:19:19
192.168.1.6,8.8.4.4,UDP,443,81063,BENIGN,2024-01-04T10:11:21
10.0.0.4,8.8.4.4,UDP,3389,42537,BENIGN,2024-01-02T14:30:06
10.0.0.1,1.1.1.1,UDP,443,35111,BENIGN,2024-01-07T16:04:30
192.168.1.6,8.8.4.4,ICMP,25,85886,BENIGN,2024-01-06T17:53:15
10.0.0.4,9.9.9.9,TCP,80,44436,BENIGN,2024-01-04T07:04:34
192.168.1.1,8.8.4.4,TCP,8080,44856,Brute Force,2024-01-03T14:51:39
10.0.0.1,9.9.9.9,TCP,53,96271,DoS-GoldenEye,2024-01-06T16:56:27
10.0.0.1,1.1.1.1,UDP,53,75044,BENIGN,2024-01-04T23:14:28
10.0.0.5,9.9.9.9,TCP,25,72887,BENIGN,2024-01-04T07:25:49
10.0.0.4,1.1.1.1,ICMP,25,55986,PortScan,2024-01-05T21:24:23
192.168.1.7,9.9.9.9,ICMP,8080,4178,BENIGN,2024-01-03T06:35:03
192.168.1.7,8.8.4.4,UDP,8080,22707,DoS-GoldenEye,2024-01-04T11:08:57
192.168.1.6,8.8.8.8,TCP,53,79157,BENIGN,2024-01-05T19:57:21
192.168.1.7,8.8.4.4,TCP,53,65076,DoS-GoldenEye,2024-01-06T16:02:01
192.168.1.5,1.1.1.1,UDP,53,14016,BENIGN,2024-01-06T02:21:20
192.168.1.10,8.8.8.8,ICMP,22,51164,Brute Force,2024-01-03T08:13:42
192.168.1.7,8.8.4.4,TCP,3389,90093,Brute Force,2024-01-06T17:06:42
192.168.1.6,1.1.1.1,UDP,22,13090,DoS-GoldenEye,2024-01-05T17:04:14
192.168.1.6,9.9.9.9,ICMP,53,69589,BENIGN,2024-01-01T18:03:09
192.168.1.9,1.1.1.1,TCP,22,62785,BENIGN,2024-01-01T13:25:19
192.168.1.2,1.1.1.1,TCP,3389,98342,BENIGN,2024-01-04T17:40:29
192.168.1.10,8.8.8.8,TCP,80,63057,PortScan,2024-01-04T15:16:47
10.0.0.4,9.9.9.9,ICMP,3389,93961,BENIGN,2024-01-03T03:08:39
192.168.1.5,8.8.4.4,TCP,8080,595,DoS-Hulk,2024-01-02T02:17:52
10.0.0.1,8.8.4.4,ICMP,8080,15543,BENIGN,2024-01-02T10:21:54
192.168.1.3,8.8.4.4,UDP,443,5267,BENIGN,2024-01-04T00:01:29
192.168.1.2,1.1.1.1,ICMP,53,78684,BENIGN,2024-01-02T03:30:19
10.0.0.5,8.8.4.4,ICMP,443,12668,BENIGN,2024-01-01T23:54:57
192.168.1.1,1.1.1.1,TCP,8080,98318,BENIGN,2024-01-01T17:20:53
192.168.1.10,9.9.9.9,UDP,25,56816,Brute Force,2024-01-04T01:55:36
192.168.1.10,8.8.4.4,TCP,8080,88660,BENIGN,2024-01-03T12:31:42
192.168.1.6,8.8.4.4,TCP,8080,65755,DoS-Hulk,2024-01-04T15:21:18
192.168.1.8,9.9.9.9,TCP,443,82388,BENIGN,2024-01-07T16:10:04
192.168.1.6,8.8.8.8,ICMP,80,1375,BENIGN,2024-01-03T04:13:40
192.168.1.8,1.1.1.1,ICMP,3389,10496,PortScan,2024-01-06T12:13:19
10.0.0.4,8.8.8.8,UDP,80,46991,BENIGN,2024-01-01T13:34:05
192.168.1.6,8.8.4.4,TCP,80,55742,Brute Force,2024-01-06T09:10:58
192.168.1.3,8.8.4.4,ICMP,25,40107,BENIGN,2024-01-07T04:50:50
192.168.1.8,1.1.1.1,UDP,8080,94300,BENIGN,2024-01-06T14:22:58
192.168.1.8,1.1.1.1,ICMP,8080,87395,DoS-GoldenEye,2024-01-07T09:21:14
192.168.1.5,8.8.8.8,TCP,3389,69118,BENIGN,2024-01-06T07:03:08
192.168.1.9,9.9.9.9,UDP,443,65355,BENIGN,2024-01-07T12:48:46
192.168.1.10,8.8.8.8,TCP,443,2460,BENIGN,2024-01-06T09:03:58
10.0.0.4,1.1.1.1,ICMP,53,81420,BENIGN,2024-01-05T14:56:40
10.0.0.4,8.8.4.4,TCP,25,41616,BENIGN,2024-01-06T21:34:48
10.0.0.1,8.8.8.8,TCP,22,37542,BENIGN,2024-01-01T05:52:48
10.0.0.2,8.8.8.8,UDP,3389,13506,BENIGN,2024-01-07T21:05:10
192.168.1.10,8.8.4.4,TCP,3389,90339,BENIGN,2024-01-04T00:22:44
